id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,floor,property_type,city
6762823433,42574,3,2.25,2950,8036,1.5,0,0,3,8,1950,1000,1963,0,122022,23.09880685,72.49255321,2060,7200,3,68,13353131,14,Flat,Ahmedabad
6762822671,42707,3,2,1450,6081,1,0,0,4,7,1450,0,1969,0,122014,18.43803174,73.99326482,1880,6000,2,68,8995541,2,Bungalow,Pune
6762829955,42544,4,1.75,1850,6000,1,0,0,4,6,1270,580,1944,0,122063,17.55831425,78.49788096,1270,6600,1,50,7777576,1,Flat,Hyderabad
6762825766,42545,6,2.25,3040,28535,1,0,0,3,8,1890,1150,1951,0,122065,19.24462241,72.70775357,1360,8250,3,69,21743681,12,Flat,Mumbai
6762822591,42637,2,1,740,6380,1,0,0,3,6,740,0,1912,0,122006,26.75764835,80.88580609,1800,6380,1,76,3114989,0,House,Lucknow
6762814996,42677,5,2.75,2330,8000,1,0,0,4,7,1550,780,1972,0,122005,26.86573664,80.83548726,1750,8419,3,50,8031521,1,Flat,Lucknow
6762818538,42610,3,1.5,1580,3172,1,0,0,4,8,900,680,1946,0,122007,22.92494467,72.48140323,1580,5000,3,68,8456257,1,House,Ahmedabad
6762825146,42543,3,1.5,1420,1192,2,0,0,3,8,1140,280,2008,0,122054,13.00651905,80.13906398,1340,1213,3,58,8052033,11,Flat,Chennai
6762811936,42536,4,1.5,2220,9496,1,0,0,4,7,1490,730,1954,0,122048,17.54584462,78.56099804,1800,8286,3,63,10972552,23,Flat,Hyderabad
6762823988,42622,2,1,1140,5650,1,0,1,3,6,980,160,1920,0,122009,13.05373237,77.65897698,1220,5700,2,69,5800410,5,Flat,Bengaluru
6762814365,42614,4,3.5,3150,6175,2,0,0,3,9,3150,0,2001,0,122020,22.31467296,88.22734077,3150,6986,2,79,15768227,7,Flat,Kolkata
6762827112,42596,3,2.5,1830,12750,2,0,0,3,7,1830,0,1991,0,122056,22.69261187,88.20601121,1610,10000,3,60,10556108,1,House,Kolkata
6762827979,42705,3,2.5,1800,8697,2,0,0,3,8,1800,0,1987,0,122018,28.43303852,77.23749272,1770,8390,2,64,10191779,20,Flat,Delhi
6762822982,42512,3,1.75,2420,12676,2,0,0,3,7,2420,0,1911,1986,122025,22.31121587,88.37510779,1210,6769,3,64,13165777,22,Flat,Kolkata
6762824915,42662,3,2.5,1630,5996,2,0,0,3,7,1630,0,1986,0,122042,26.9683219,75.88583895,1660,4504,3,70,9303316,1,House,Jaipur
6762817920,42663,2,2,1930,4500,1,0,0,3,8,1930,0,2003,0,122045,13.01020996,77.65709497,1670,5200,1,60,12603258,0,Flat,Bengaluru
6762828487,42566,3,2.25,1740,9672,1,0,0,4,7,1110,630,1963,0,122067,18.89085296,72.94963463,1640,9600,2,59,12113782,0,House,Mumbai
6762818037,42621,3,1.75,1790,9860,1,0,0,4,7,1410,380,1978,0,122005,18.52089009,73.88911601,1820,9555,2,70,10288439,1,House,Pune
6762823501,42665,4,3,2120,13000,2,0,0,4,8,2120,0,1978,0,122015,23.12343705,72.4935265,2180,11440,1,60,9804976,18,Flat,Ahmedabad
6762822950,42603,4,2.5,3200,7545,2,0,0,3,7,3200,0,2003,0,122024,17.20258453,78.3950898,2840,7137,2,73,18514891,16,Flat,Hyderabad
6762830123,42502,3,1,1040,6535,1,0,0,3,6,1040,0,1947,0,122056,18.50907262,73.73249236,1100,6535,2,62,5426333,22,Flat,Pune
6762813836,42559,2,2.25,2290,9772,1,0,0,3,8,2290,0,2007,0,122045,26.97055037,81.07911872,1810,6077,2,76,9563237,3,Flat,Lucknow
6762826063,42705,2,2.25,1230,1078,2,0,0,3,7,1160,70,2008,0,122012,28.4562353,76.86650296,1240,817,1,67,8021558,24,Flat,Delhi
6762828740,42634,3,1.75,1490,3800,1,0,0,3,6,700,790,1913,0,122051,19.16591987,72.79334927,2180,4000,2,75,8344854,1,House,Mumbai
6762817415,42712,3,2.25,2220,15757,1,0,0,3,8,1280,940,1982,0,122019,26.81595059,81.04733226,2020,14098,2,58,14804139,2,Bungalow,Lucknow
6762820628,42593,3,2.5,1600,7829,2,0,0,3,7,1600,0,1987,0,122033,18.40563045,73.76377981,1580,9104,2,53,9014155,14,Flat,Pune
6762820072,42686,3,2.25,1840,8400,1,0,0,3,8,1290,550,1961,0,122027,26.8183674,75.81934721,2110,8400,2,63,8965298,17,Flat,Jaipur
6762826259,42546,3,2,1550,34175,1.5,0,0,3,7,1550,0,1999,0,122025,12.86808892,77.67193991,2300,35174,1,66,22584423,0,Bungalow,Bengaluru
6762820277,42536,3,2.25,2670,7500,1,0,0,4,7,1640,1030,1966,0,122031,27.01093625,80.95095489,1970,9598,1,68,11900215,24,Flat,Lucknow
6762824208,42602,4,2,1960,16015,1,0,0,3,7,1960,0,1980,0,122072,26.78989332,81.03113705,1960,16015,3,60,7460809,2,House,Lucknow
6762815563,42501,3,2.5,1570,1433,3,0,0,3,8,1570,0,2010,0,122028,12.90297602,80.12021233,1570,2652,1,55,7916078,22,Flat,Chennai
6762824367,42662,5,2,2330,10800,1,0,0,4,7,1270,1060,1961,0,122038,19.08633262,72.78234611,1550,8287,3,55,17489163,6,Flat,Mumbai
6762831059,42565,5,1.75,1990,5000,1,0,0,3,7,1990,0,1955,0,122018,17.59762198,78.57193699,2240,20000,1,53,11577916,9,Flat,Hyderabad
6762827833,42685,3,1,1700,8645,1,0,0,3,6,1700,0,1955,0,122052,22.67380995,88.38490044,1500,7980,1,73,9958187,0,Bungalow,Kolkata
6762823641,42564,3,1,1020,4800,1,0,0,3,7,1020,0,1944,0,122051,26.84799987,75.73269935,1400,5465,1,79,6081427,2,House,Jaipur
6762814975,42547,2,1,1110,3200,1,0,0,3,7,1110,0,1925,0,122003,13.02302999,80.14037337,1170,3600,3,73,5394001,1,House,Chennai
6762821867,42580,3,1,980,4800,1.5,0,0,3,7,980,0,1926,0,122051,26.8299958,75.60002253,2030,7200,3,73,4816232,9,Flat,Jaipur
6762819364,42596,4,3,2740,2811,2,0,0,3,8,2240,500,2003,0,122021,19.26907779,72.8495304,2740,3596,2,67,22896506,0,House,Mumbai
6762831126,42600,3,2,1670,7056,1,0,0,4,7,1670,0,1958,0,122072,12.92124648,80.10172175,1330,8415,1,65,8834527,19,Flat,Chennai
6762819954,42571,2,2,1440,3720,1.5,0,0,3,7,1440,0,1983,0,122006,27.05560935,75.71174291,1490,4308,1,53,6485800,2,House,Jaipur
6762824688,42704,3,2.5,1880,5290,1,0,0,3,8,1250,630,1974,0,122059,28.85610467,77.27588039,2030,5092,3,79,13756645,1,House,Delhi
6762826362,42581,4,2.75,2475,4276,2,0,0,3,7,2475,0,2014,0,122072,19.16387761,72.91577314,2475,4000,2,69,18835688,5,Flat,Mumbai
6762817968,42608,5,2.5,3100,10189,2,0,0,3,8,3100,0,2002,0,122055,18.56201051,73.88523436,2840,10189,2,71,21151240,21,Flat,Pune
6762822398,42657,3,1.5,1420,7520,1,0,0,4,7,1420,0,1956,0,122030,18.66628254,73.91132488,2000,7520,3,70,13510909,1,Bungalow,Pune
6762827076,42536,5,3,1940,6355,1,0,0,3,8,1200,740,2007,0,122056,23.02521524,72.52076751,1940,5033,2,74,11783009,0,House,Ahmedabad
6762812453,42508,4,3.5,2640,5900,2,0,2,3,8,2640,0,1937,1998,122016,18.51311456,73.98196316,1700,5900,1,51,11194363,5,Flat,Pune
6762827002,42664,3,1.5,1640,5650,1,0,0,3,8,1640,0,1952,0,122063,22.6937986,88.37719843,1640,5650,3,63,8094990,16,Flat,Kolkata
6762824348,42517,4,2.5,3753,7204,2,0,0,3,10,3336,417,2008,0,122018,18.43860921,73.79124336,3494,9375,2,57,16719308,8,Flat,Pune
6762827116,42606,3,2.5,1750,4200,2,0,0,3,7,1750,0,2005,0,122024,22.62956689,88.32715002,1890,4048,1,65,8311749,8,Flat,Kolkata
6762825030,42543,3,2,2420,38781,1,0,0,5,7,1210,1210,1949,0,122012,22.92731426,72.55013387,2650,88426,3,59,16343493,0,House,Ahmedabad
6762829263,42691,3,1,1100,7470,1,0,0,4,5,1100,0,1917,0,122008,26.71111976,75.87649891,1280,7055,2,67,6401838,0,House,Jaipur
6762816445,42575,4,2.5,2310,9624,2,0,0,3,8,2310,0,1984,0,122012,23.19030001,72.60735582,1940,9636,3,53,12022972,11,Flat,Ahmedabad
6762820822,42595,4,2.5,2290,5515,2,0,0,3,8,2290,0,2006,0,122034,27.0386029,75.88895909,1380,5515,2,61,11459777,2,House,Jaipur
6762813601,42496,3,2.75,2520,23790,1,0,0,4,7,1360,1160,1946,0,122003,17.36816695,78.58209239,1800,5036,2,80,15144761,2,House,Hyderabad
6762817065,42564,4,2.5,2640,4200,2,0,0,3,8,2640,0,1998,0,122019,28.4094579,76.927427,2460,4200,3,52,14157209,14,Flat,Delhi
6762826246,42522,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,122035,26.89114875,80.99975916,1610,16445,2,75,13774494,12,Flat,Lucknow
6762822093,42648,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,122027,19.08849149,73.09541998,1750,10530,2,75,11176563,6,Flat,Mumbai
6762814461,42491,4,2.25,2200,11250,1.5,0,0,5,7,1300,900,1920,0,122010,17.55205148,78.20710073,2320,10814,2,53,11037896,0,House,Hyderabad
6762824849,42537,2,2.5,1260,1347,3,0,0,3,8,1260,0,2005,0,122028,17.3790765,78.51580394,1260,1356,3,68,6203896,2,House,Hyderabad
6762826355,42628,3,2.5,1980,9907,2,0,0,3,8,1980,0,1991,0,122068,12.96802391,80.32770785,2050,9907,2,73,9860507,2,House,Chennai
6762828093,42601,5,1.75,2170,9752,1,0,0,3,7,1100,1070,1962,0,122040,13.08918171,77.52270484,1810,10609,3,62,19488903,1,House,Bengaluru
6762829479,42601,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,0,122018,19.26114306,73.06801497,1830,6956,1,69,8733257,13,Flat,Mumbai
6762812645,42704,3,2.25,2550,4089,2,0,0,3,9,2550,0,1983,0,122047,17.4803962,78.44613697,1680,4089,3,63,14534781,8,Flat,Hyderabad
6762822827,42567,3,1.75,2110,19600,1,0,0,4,8,2110,0,1959,0,122042,22.64779569,88.46048911,880,10077,3,59,14554766,0,House,Kolkata
6762813476,42509,4,1.75,2450,13300,1,0,2,4,9,1630,820,1987,0,122027,22.51584165,88.3345962,3150,15500,2,70,17366685,0,House,Kolkata
6762829490,42644,3,2,1700,8448,1,0,0,3,7,1700,0,1996,0,122068,23.10419826,72.55329996,1350,8587,3,70,10687286,2,House,Ahmedabad
6762826523,42691,3,2,1660,11135,1,0,0,3,8,1660,0,1971,0,122025,22.3957407,88.40664587,1660,11560,2,71,8351315,9,Flat,Kolkata
6762815865,42669,3,1.75,1720,7200,1,0,0,3,7,1420,300,1959,0,122022,12.86215081,77.72955595,1380,8000,2,79,11015415,2,House,Bengaluru
6762821059,42526,4,2,1470,8395,1,0,0,4,7,1470,0,1965,0,122029,18.61644315,73.88665164,1760,7976,3,56,8684051,22,Flat,Pune
6762827685,42617,4,2.5,2240,6944,1,0,2,3,7,1310,930,1979,0,122039,26.95584446,80.97222138,1780,7477,3,62,6320724,6,Flat,Lucknow
6762816014,42709,3,3.5,2710,3326,2,0,0,3,8,1650,1060,2005,0,122012,18.64313687,73.72081464,2280,2738,2,64,12254367,5,Flat,Pune
6762825518,42732,3,2.5,1690,1200,2,0,0,3,8,1410,280,2014,0,122034,18.97245298,73.03255869,1740,1664,3,59,10227114,24,Flat,Mumbai
6762812738,42720,4,3.25,3200,4477,2,0,0,3,9,2390,810,2006,0,122032,17.5868774,78.51716494,1830,4920,1,77,15426011,2,Flat,Hyderabad
6762830656,42699,2,1,1130,8160,1,0,0,4,6,1130,0,1952,0,122056,17.25389673,78.43153174,1060,6120,1,75,7152945,2,House,Hyderabad
6762816041,42602,2,2.25,2210,5500,1,0,0,4,8,1410,800,1968,0,122007,18.49039398,73.88393542,2140,6600,1,56,14475495,5,Flat,Pune
6762811162,42553,4,2.5,3160,8281,2,0,0,4,9,3160,0,1995,0,122010,17.43158451,78.51239325,3000,8281,2,69,14636379,1,House,Hyderabad
6762824352,42708,4,3,2250,12142,2,0,0,3,8,2250,0,1986,0,122046,13.02693671,77.69977302,2300,9003,1,55,14935847,1,House,Bengaluru
6762825036,42550,3,1,960,8855,1,0,0,4,7,960,0,1958,0,122014,12.94927296,80.11284696,1250,8855,2,75,6430622,6,Flat,Chennai
6762830400,42594,3,1.75,1310,8670,1,0,0,4,6,1310,0,1984,0,122023,23.185669,72.57872826,2622,7191,3,66,6484670,20,Flat,Ahmedabad
6762823489,42594,3,1.75,1800,18000,1,0,0,3,8,1200,600,1968,0,122046,27.01291148,75.65341949,1800,18000,2,53,6879099,10,Flat,Jaipur
6762815248,42564,3,2.5,2540,8073,1,0,0,4,8,1880,660,1937,0,122050,18.45276726,73.81460954,2110,7702,2,72,11248490,0,House,Pune
6762829184,42713,5,1.75,2140,12058,1,0,0,4,8,2140,0,1951,0,122072,26.88102706,75.84860866,1640,10125,3,52,11792425,0,House,Jaipur
6762818426,42551,2,2.5,1160,1458,2,0,0,3,8,1040,120,2012,0,122003,17.32739257,78.48366224,1650,2311,2,79,5791363,23,Flat,Hyderabad
6762814486,42518,3,2.5,2390,4555,2,0,0,3,9,2390,0,2006,0,122019,17.2964085,78.57376856,2540,4500,3,77,11489160,3,Flat,Hyderabad
6762812810,42651,5,3.5,3600,9312,2,0,3,3,10,2680,920,2005,0,122005,18.50050114,73.76458222,3420,9860,1,73,21462080,2,House,Pune
6762821773,42600,3,1.75,1580,507038,1,0,2,4,7,1580,0,1985,0,122068,26.72578467,75.74464248,2040,210394,2,67,63753127,0,House,Jaipur
6762811492,42623,4,3.5,2990,4200,2,0,4,5,9,2000,990,1925,0,122054,27.09025395,75.6577988,2390,4200,2,70,9970737,1,House,Jaipur
6762822722,42497,3,2.75,2090,8354,2,0,0,3,8,2090,0,2012,0,122055,17.23887747,78.5281767,2280,6348,1,60,13359051,6,Flat,Hyderabad
6762828930,42497,4,1.75,1730,8320,1,0,0,3,7,1230,500,1977,0,122018,13.01352055,77.6890082,1840,9800,2,53,12360256,19,Flat,Bengaluru
6762829828,42614,4,1,1610,24000,1.5,0,0,3,6,1610,0,1947,0,122039,27.04351295,75.84985298,1270,9600,1,71,11812466,10,Flat,Jaipur
6762821276,42693,3,1,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,122028,12.97599664,77.42855523,1200,5701,1,54,8831823,6,Flat,Bengaluru
6762830928,42692,2,1,800,5280,1,0,0,5,6,800,0,1918,0,122068,13.05757382,77.5154231,1240,7670,1,66,7376425,0,House,Bengaluru
6762818654,42524,2,1,830,2820,1,0,0,4,7,830,0,1920,0,122028,12.99319415,77.46765644,1460,3150,3,72,7151294,2,House,Bengaluru
6762819146,42662,4,2.25,2080,8000,1,0,0,3,8,1390,690,1964,0,122029,28.87412823,77.2264803,1800,7700,3,57,12123131,0,House,Delhi
6762829833,42642,3,1.75,1200,9266,1,0,0,4,7,1200,0,1960,0,122072,22.5449437,88.3368982,1200,9266,1,52,8076805,16,Flat,Kolkata
6762830088,42579,3,1.75,2380,12681,1,0,0,1,6,1380,1000,1918,0,122051,22.95783315,72.65640185,1720,6377,1,73,14478861,0,House,Ahmedabad
6762820437,42516,3,3.5,1600,1431,2,0,0,3,8,1240,360,2006,0,122007,12.84688132,77.54496463,1500,4120,3,80,12969928,1,House,Bengaluru
6762824883,42599,3,1,1020,4980,1,0,0,4,7,850,170,1941,0,122038,27.01941082,75.70536638,970,4980,3,72,3285716,11,Flat,Jaipur
6762811602,42599,4,2.5,3780,10962,2,0,0,3,10,3780,0,1990,0,122010,26.99789372,80.8705258,3310,11651,2,53,23779325,2,Bungalow,Lucknow
6762811649,42546,4,3.75,3460,6738,2,0,0,3,11,3460,0,2013,0,122015,18.55895125,73.98331985,3340,6120,2,73,15166573,2,House,Pune
6762810049,42662,8,4,7710,11750,3.5,0,0,5,12,6090,1620,1904,0,122047,18.40951706,73.70307442,4210,8325,2,66,47846492,4,Flat,Pune
6762817600,42564,3,1.75,1410,5000,1,0,0,4,7,810,600,1923,0,122026,27.07852093,75.76887286,1760,5000,3,63,7868685,1,House,Jaipur
6762816192,42553,3,2.5,2610,6405,2,0,0,3,8,2610,0,2001,0,122008,23.12114861,72.41961032,2580,6285,1,74,13133931,23,Flat,Ahmedabad
6762823309,42707,2,1.5,1050,934,2,0,0,3,8,960,90,2007,0,122044,18.48328101,73.71498101,1470,1885,1,75,6047881,23,Flat,Pune
6762816258,42600,3,2.25,1580,11580,1,0,0,4,8,1580,0,1979,0,122027,22.59076922,88.22302119,2630,10009,2,66,8176189,0,Flat,Kolkata
6762812064,42589,3,3.25,2620,7215,1,0,0,4,8,1770,850,1980,0,122048,22.94966961,72.49636676,2180,8931,1,57,12288026,8,Flat,Ahmedabad
6762831415,42579,3,1,902,10464,1,0,0,3,7,902,0,1965,0,122043,22.97046333,72.63358313,1510,7210,3,60,5964750,22,Flat,Ahmedabad
6762830499,42524,3,1,920,14400,1,0,0,4,7,920,0,1977,0,122039,18.44099276,73.89940746,1170,9600,2,68,6313172,20,Flat,Pune
6762830896,42685,2,1,1090,9994,1,0,0,3,7,1090,0,1954,0,122056,23.12853297,72.69747702,1090,11700,2,59,5028819,0,Flat,Ahmedabad
6762814807,42564,2,1.75,2140,5000,1,0,0,3,7,1000,1140,1930,1991,122047,22.68862257,88.49671787,2250,4000,1,60,12998226,2,House,Kolkata
6762822058,42503,4,2.5,3040,24123,2,0,0,3,8,3040,0,1999,0,122023,26.96324343,75.66202803,2420,10026,2,74,15458226,8,Flat,Jaipur
6762828411,42608,3,1.75,1260,7500,1,0,0,3,6,840,420,1947,0,122014,13.17819828,77.57662318,1340,7500,3,80,10457696,15,Flat,Bengaluru
6762827032,42573,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,122023,19.0918395,72.81960018,2180,9184,1,65,15475606,0,House,Mumbai
6762827232,42559,3,2.5,1460,3044,2,0,0,3,7,1460,0,2000,0,122059,12.83720453,77.76487487,1490,3044,2,75,10232101,24,Flat,Bengaluru
6762812979,42566,3,2.5,1630,2640,2,0,0,5,8,1630,0,1919,0,122003,26.70902011,80.92519711,1630,3000,2,58,8200737,20,Flat,Lucknow
6762811951,42693,3,2.75,2590,223027,2,0,0,3,9,2590,0,1983,0,122019,18.92118816,72.79531012,3410,212137,2,78,41836009,3,Flat,Mumbai
6762829403,42644,3,2,1530,8749,1,0,0,3,7,1530,0,1995,0,122018,28.71660252,77.01100275,1750,8749,3,72,9895099,2,House,Delhi
6762813431,42650,3,2.5,2700,8444,2,0,0,3,10,2700,0,1992,0,122027,23.02617293,72.62369829,2840,9165,3,53,16140851,2,House,Ahmedabad
6762816930,42544,3,2.25,2400,5000,1.5,0,0,4,7,1440,960,1926,0,122007,12.95658689,80.10580831,1630,5000,2,68,13811710,0,Bungalow,Chennai
6762812282,42729,4,2.75,2860,6867,1,0,1,5,7,1560,1300,1946,0,122006,23.10707244,72.54771937,2290,5350,1,58,14133629,24,Flat,Ahmedabad
6762814780,42600,4,2.5,2800,5368,2,0,0,3,8,2800,0,2003,0,122019,18.88676398,73.0029081,2790,5368,1,80,22075531,2,House,Mumbai
6762820223,42641,3,1.75,2260,8512,1,0,0,3,7,1130,1130,1948,0,122022,28.8603809,77.13079982,2240,8040,3,73,13291674,3,Flat,Delhi
6762817483,42732,5,2.75,2810,13144,1,0,0,3,8,1440,1370,1964,0,122030,28.68533062,76.84548454,2480,13144,1,64,20601493,7,Flat,Delhi
6762811389,42496,4,3.5,3900,8391,2,0,0,3,10,3900,0,2006,0,122010,17.49378766,78.2684992,3820,12268,2,73,20385563,6,Flat,Hyderabad
6762814819,42627,4,2.25,2260,8715,1,0,0,4,8,1530,730,1976,0,122029,13.12921401,80.36462675,2220,8650,3,77,12786724,2,Bungalow,Chennai
6762821915,42692,3,1,1180,3750,1,0,0,3,6,1030,150,1940,0,122009,19.09202456,73.05447859,1280,3750,3,50,6539052,6,Flat,Mumbai
6762817801,42651,3,2.5,2130,7199,2,0,0,3,8,2130,0,1990,0,122019,26.7485504,75.82687015,1890,7546,1,56,11294305,2,House,Jaipur
6762814585,42504,4,3.25,2740,7266,2,0,0,3,9,2060,680,2003,0,122012,28.48680264,76.81465178,3030,6546,2,69,15492334,3,Flat,Delhi
6762816968,42683,4,2.5,2040,5508,2,0,0,4,8,2040,0,1996,0,122011,18.45550191,73.8410601,2130,5496,3,63,9076878,21,Flat,Pune
6762816795,42558,3,2.25,1940,5980,1,0,0,3,7,1520,420,1987,0,122012,27.0974207,75.76098084,1910,6309,3,51,10135914,20,Flat,Jaipur
6762812383,42649,4,4.5,4040,8400,2,0,0,3,9,3220,820,2006,0,122005,18.64513826,73.88528888,3940,8400,1,76,21553685,5,Flat,Pune
6762825555,42509,3,1,1060,10050,1,0,0,4,7,1060,0,1967,0,122058,27.02128332,80.97542611,1570,9938,1,54,4051163,0,House,Lucknow
6762830800,42617,2,1,790,5985,1,0,0,3,6,790,0,1944,0,122063,18.86670271,72.70751794,1030,5985,3,66,7967989,7,Flat,Mumbai
6762825222,42621,3,1.75,1870,7500,1,0,0,5,8,1320,550,1978,0,122046,23.15595042,72.52757893,1870,7275,2,72,8159843,0,Flat,Ahmedabad
6762827914,42665,3,2.5,1850,8770,2,0,0,3,8,1850,0,1996,0,122068,12.88416743,77.66637908,2350,8606,3,62,12590846,2,House,Bengaluru
6762820138,42608,5,1.75,2030,12342,2,0,0,4,7,2030,0,1942,0,122005,22.97585149,72.51697117,2500,9433,3,71,12092328,1,House,Ahmedabad
6762829721,42564,4,1,1280,8316,1,0,0,3,6,1280,0,1950,0,122056,18.59856882,73.99763242,1310,7830,1,74,9024989,1,Flat,Pune
6762816450,42645,4,2.5,2420,5562,2,0,0,3,7,2420,0,2001,0,122045,28.47909717,77.34436363,2280,4500,3,78,21740049,0,Bungalow,Delhi
6762816437,42588,4,2.5,2520,3980,2,0,0,3,8,2520,0,2005,0,122012,18.51178219,73.99127744,2610,3980,1,76,17574540,0,House,Pune
6762826588,42561,3,1.75,1810,41800,1,0,0,5,7,1210,600,1980,0,122024,26.98196018,75.66472168,1650,135036,1,69,14679025,3,Flat,Jaipur
6762812756,42537,7,4.25,3670,4000,2,0,1,3,8,2800,870,1964,0,122032,23.02959053,72.41415309,2010,4000,1,72,19589242,13,Flat,Ahmedabad
6762831298,42543,3,1,1200,13100,1,0,0,3,6,1200,0,1943,0,122056,26.87622068,75.77301275,1960,11285,3,77,8806713,1,Bungalow,Jaipur
6762822323,42670,4,2.5,2150,8173,2,0,0,3,8,2150,0,1987,0,122015,17.50623626,78.59771524,2080,7620,1,72,15122498,2,Bungalow,Hyderabad
6762822564,42511,3,2.25,1950,7221,1,0,0,4,8,1950,0,2006,0,122070,18.61216427,73.9621597,2310,8125,1,59,15935696,0,Bungalow,Pune
6762813452,42595,4,2.5,2750,16139,2,0,0,3,9,2750,0,1989,0,122020,23.19782821,72.4173792,2810,13093,2,72,15621697,10,Flat,Ahmedabad
6762821431,42683,4,2.5,2640,3899,2,0,0,3,7,2640,0,2000,0,122017,26.75827974,81.00562756,2460,4057,2,70,9254401,2,Flat,Lucknow
6762815476,42561,4,2.75,3040,7274,2,0,3,3,9,2320,720,1986,0,122022,26.92320342,75.80048407,2830,10080,1,67,11850496,1,House,Jaipur
6762824281,42650,4,1.5,1820,12327,1,0,0,4,7,1380,440,1955,0,122027,13.11560992,80.12629659,1450,9256,3,75,9936670,2,Bungalow,Chennai
6762823116,42559,4,2.75,1970,37026,1,0,0,4,8,1970,0,1961,0,122069,17.20952412,78.22134608,1970,51836,1,63,16378476,2,House,Hyderabad
6762812159,42651,5,1,2590,4652,2,0,0,4,8,2310,280,1907,0,122044,28.44160042,76.91024074,2360,4650,3,72,15406814,16,Flat,Delhi
6762817407,42698,2,3,1650,960,3,0,0,3,8,1350,300,2015,0,122028,18.61640537,73.73581452,1650,3000,3,80,10773713,20,Flat,Pune
6762810140,42594,4,3.25,3800,19798,2,0,0,3,10,3800,0,1969,2009,122027,28.75592263,77.2970985,3940,18975,2,69,20765486,0,House,Delhi
6762825585,42594,2,1.75,1660,11437,2,0,0,3,7,1660,0,1958,1992,122052,28.72707654,76.97514595,1290,7860,1,69,13311463,2,Bungalow,Delhi
6762826281,42636,4,2.75,2110,13260,1,0,0,4,7,1290,820,1979,0,122046,23.17777016,72.45114403,1980,11016,2,55,10763510,0,House,Ahmedabad
6762829401,42583,3,2.5,1580,2170,2,0,0,3,7,1580,0,2003,0,122051,12.87820202,77.79501922,1610,1917,3,50,11782323,20,Flat,Bengaluru
6762828412,42609,2,1,1000,10320,1,0,0,3,6,1000,0,1943,0,122034,17.43316306,78.23904443,1100,5160,1,75,4676811,1,Flat,Hyderabad
6762823869,42594,4,2.25,2100,12738,2,0,0,4,8,2100,0,1975,0,122015,17.30907835,78.34997116,2000,12090,2,76,13504230,1,House,Hyderabad
6762810851,42637,4,3,3260,4500,2,0,0,3,9,2300,960,1930,2014,122061,17.2547519,78.55340791,2410,4995,2,70,17238503,11,Flat,Hyderabad
6762814679,42595,5,2.75,2760,5000,2,0,0,3,9,2760,0,2005,0,122015,22.52926363,88.23775229,2870,5030,1,51,12515332,14,Flat,Kolkata
6762813811,42657,3,3.25,4460,51177,2,0,0,3,9,4460,0,2005,0,122035,17.22916832,78.23496445,2670,38925,3,69,30546149,20,Flat,Hyderabad
6762823598,42692,2,1.5,1070,877,3,0,0,3,8,1070,0,2005,0,122026,28.4479599,77.24246099,1320,1193,1,57,5790694,19,Flat,Delhi
6762819457,42649,3,2,2005,7000,1,0,0,3,7,1605,400,1980,0,122044,13.1252007,80.19291637,1750,4500,1,79,8975374,0,House,Chennai
6762817745,42512,4,3,2830,213879,2,0,0,4,8,2830,0,1987,0,122023,23.073754,72.48921303,2250,213008,3,55,31094026,17,Flat,Ahmedabad
6762817049,42690,3,2.5,2510,5186,2,0,0,3,7,2510,0,2001,0,122045,27.06728558,80.84623828,2530,5186,2,69,11863850,12,Flat,Lucknow
6762817061,42557,3,1,1890,3330,1.5,0,0,4,7,1390,500,1901,0,122028,13.04399378,77.54667865,1530,3330,3,61,15048770,25,Flat,Bengaluru
6762813581,42606,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,122010,22.36862114,88.23537566,2360,9337,1,80,12971253,2,House,Kolkata
6762810851,42637,4,3,3260,4500,2,0,0,3,9,2300,960,1930,2014,122061,18.43967387,73.74394967,2410,4995,2,70,13830234,0,House,Pune
6762821069,42567,3,2.25,2100,8201,1,0,2,3,8,1620,480,1967,0,122063,27.00887521,81.00253863,2660,8712,3,51,6400714,4,Flat,Lucknow
6762826842,42560,4,2.5,1714,3080,2,0,0,3,8,1714,0,2009,0,122042,22.54523849,88.2819797,1714,3250,1,80,10560499,1,House,Kolkata
6762828468,42564,3,2.5,1520,8720,1,0,0,3,7,1080,440,1981,0,122046,28.56890052,77.22881288,1720,7551,1,68,10741142,0,House,Delhi
6762822636,42540,3,1,1460,10000,1.5,0,0,3,7,1460,0,2002,0,122019,26.74682926,80.98070852,1910,10000,2,80,6094089,20,Flat,Lucknow
6762830147,42606,3,2.5,1750,7490,1,0,0,4,7,1180,570,1979,0,122035,23.18423204,72.6867913,1570,7490,1,50,8112329,3,Flat,Ahmedabad
6762827963,42650,3,1.5,1370,11400,2,0,0,3,7,1370,0,1980,0,122025,19.07335602,72.74912488,1390,9600,2,58,10024196,16,Flat,Mumbai
